127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/js/libs/autonumeric-1.7.4.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/css/formlayout.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/jquery-ui-1.8.18.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/js/libs/css3-mediaqueries.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/js/libs/jquery-1.7.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/js/libs/jquery-ui-1.8.18.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/images/ship1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/images/ship3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/images/ship2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/images/ship4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /MySpaceShip/images/ship5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:31 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:44:33 -0300] "GET /MySpaceShip/js/othercomps.js?_=1332247473117 HTTP/1.1" 200 552
127.0.0.1 - - [20/Mar/2012:09:44:33 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:44:33 -0300] "GET /MySpaceShip/images/calendar.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:46:38 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:46:39 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:47:10 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:48:33 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:48:36 -0300] "GET /MySpaceShip/articles/othercomps.html HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:48:36 -0300] "GET /MySpaceShip/js/othercomps.js?_=1332247716213 HTTP/1.1" 200 552
127.0.0.1 - - [20/Mar/2012:09:48:38 -0300] "GET /MySpaceShip/js/othercomps.js?_=1332247718723 HTTP/1.1" 200 552
127.0.0.1 - - [20/Mar/2012:09:48:41 -0300] "GET /MySpaceShip/testdata/customdata.json?term=j HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:53:07 -0300] "GET /MySpaceShip/testdata/customdata.json?term=jj HTTP/1.1" 200 392
127.0.0.1 - - [20/Mar/2012:09:53:12 -0300] "GET /MySpaceShip/testdata/customdata.json?term= HTTP/1.1" 200 392
127.0.0.1 - - [20/Mar/2012:09:53:12 -0300] "GET /MySpaceShip/testdata/customdata.json?term=j HTTP/1.1" 200 392
127.0.0.1 - - [20/Mar/2012:09:55:31 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:55:32 -0300] "GET /MySpaceShip/testdata/customdata.json?term= HTTP/1.1" 200 365
127.0.0.1 - - [20/Mar/2012:09:55:33 -0300] "GET /MySpaceShip/testdata/customdata.json?term=j HTTP/1.1" 200 365
127.0.0.1 - - [20/Mar/2012:09:56:44 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:57:54 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:57:55 -0300] "GET /MySpaceShip/articles/othercomps.html HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:55 -0300] "GET /MySpaceShip/articles/js/othercomps.js HTTP/1.1" 404 1066
127.0.0.1 - - [20/Mar/2012:09:57:55 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:57:56 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:57:56 -0300] "GET /MySpaceShip/formlayoutajax.html HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:56 -0300] "GET /MySpaceShip/css/mainlayout.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:56 -0300] "GET /MySpaceShip/css/formlayout.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:56 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/jquery-ui-1.8.18.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:56 -0300] "GET /MySpaceShip/js/libs/jquery-1.7.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:56 -0300] "GET /MySpaceShip/js/libs/css3-mediaqueries.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:56 -0300] "GET /MySpaceShip/js/libs/autonumeric-1.7.4.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:56 -0300] "GET /MySpaceShip/js/libs/jquery-ui-1.8.18.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:57 -0300] "GET /MySpaceShip/images/ship1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:57 -0300] "GET /MySpaceShip/images/ship2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:57 -0300] "GET /MySpaceShip/images/ship3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:57 -0300] "GET /MySpaceShip/images/ship4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:57 -0300] "GET /MySpaceShip/images/ship5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:57 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:57:58 -0300] "GET /MySpaceShip/js/othercomps.js?_=1332248278510 HTTP/1.1" 200 354
127.0.0.1 - - [20/Mar/2012:09:57:58 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:57:58 -0300] "GET /MySpaceShip/images/calendar.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:00 -0300] "GET /MySpaceShip/testdata/customdata.json?term=test HTTP/1.1" 200 365
127.0.0.1 - - [20/Mar/2012:09:58:02 -0300] "GET /MySpaceShip/testdata/customdata.json?term=j HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:13 -0300] "GET /MySpaceShip/formlayoutajax.html HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:13 -0300] "GET /MySpaceShip/css/mainlayout.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:13 -0300] "GET /MySpaceShip/css/formlayout.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:13 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/jquery-ui-1.8.18.custom.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:13 -0300] "GET /MySpaceShip/js/libs/css3-mediaqueries.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:13 -0300] "GET /MySpaceShip/js/libs/jquery-1.7.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:13 -0300] "GET /MySpaceShip/js/libs/autonumeric-1.7.4.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:13 -0300] "GET /MySpaceShip/js/libs/jquery-ui-1.8.18.custom.min.js HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:14 -0300] "GET /MySpaceShip/images/ship1.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:14 -0300] "GET /MySpaceShip/images/ship3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:14 -0300] "GET /MySpaceShip/images/ship4.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:14 -0300] "GET /MySpaceShip/images/ship5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:14 -0300] "GET /MySpaceShip/images/ship2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:14 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:09:58:15 -0300] "GET /MySpaceShip/js/othercomps.js?_=1332248295376 HTTP/1.1" 200 354
127.0.0.1 - - [20/Mar/2012:09:58:15 -0300] "GET /MySpaceShip/css/jquery-ui/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:15 -0300] "GET /MySpaceShip/images/calendar.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:09:58:16 -0300] "GET /MySpaceShip/testdata/customdata.json?term=s HTTP/1.1" 200 365
127.0.0.1 - - [20/Mar/2012:09:59:44 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:10:00:31 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:10:00:33 -0300] "GET /favicon.ico HTTP/1.1" 404 988
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/formlayoutajax.html HTTP/1.1" 200 2152
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/css/mainlayout.css HTTP/1.1" 304 -
127.0.0.1 - - [20/Mar/2012:10:01:31 -0300] "GET /MySpaceShip/css/formlayout.css HTTP/1.1" 304 -
